model,return
very-defensive,1.81038979
very-defensive,2.178699466
very-defensive,2.822943301
very-defensive,1.775945122
very-defensive,1.831179586
very-defensive,2.825048531
very-defensive,0.627810661
very-defensive,1.8438371
very-defensive,2.103856301
very-defensive,1.945767221
very-defensive,1.95134975
very-defensive,2.274358218
very-defensive,2.041653838
very-defensive,0.941894025
very-defensive,2.173531423
very-defensive,2.803116834
very-defensive,1.26466397
very-defensive,2.071129858
very-defensive,0.78756338
very-defensive,-0.111842784
very-defensive,2.788425519
very-defensive,1.081141043
very-defensive,2.446573591
very-defensive,3.312872223
very-defensive,1.899611813
very-defensive,1.566961035
very-defensive,1.925064647
very-defensive,2.936259698
very-defensive,0.953471695
very-defensive,1.051493975
very-defensive,1.873880652
very-defensive,0.84167533
very-defensive,2.483538759
very-defensive,2.117468151
very-defensive,2.055282155
very-defensive,0.506789213
very-defensive,2.187396468
very-defensive,2.319473998
very-defensive,1.808086665
very-defensive,2.123090198
very-defensive,3.845475099
very-defensive,2.507756852
very-defensive,0.824227963
very-defensive,1.433216119
very-defensive,1.864007083
very-defensive,1.243470977
very-defensive,2.466930419
very-defensive,2.255938634
very-defensive,1.643123198
very-defensive,2.919299239
very-defensive,2.724292863
very-defensive,0.482425947
very-defensive,0.189217511
very-defensive,2.292678288
very-defensive,1.697912816
very-defensive,3.764653808
very-defensive,1.496114797
very-defensive,3.416228617
very-defensive,1.346978191
very-defensive,2.40395166
very-defensive,2.117392511
very-defensive,0.933497154
very-defensive,2.319965065
very-defensive,1.803286424
very-defensive,2.150822307
very-defensive,0.991828319
very-defensive,1.172158853
very-defensive,1.820254178
very-defensive,0.996048041
very-defensive,1.908042378
very-defensive,2.078209842
very-defensive,0.754708159
very-defensive,1.342131222
very-defensive,1.710151829
very-defensive,1.129334491
very-defensive,2.60270892
very-defensive,0.86370614
very-defensive,1.371496708
very-defensive,1.913672086
very-defensive,2.382415646
very-defensive,1.848934283
very-defensive,1.844267143
very-defensive,0.322346332
very-defensive,1.922166581
very-defensive,2.743527808
very-defensive,2.180796707
very-defensive,2.760483048
very-defensive,0.996095632
very-defensive,1.173737838
very-defensive,1.628975911
very-defensive,2.825508866
very-defensive,2.337106897
very-defensive,0.440691261
very-defensive,2.725462238
very-defensive,3.582574238
very-defensive,1.956219916
very-defensive,3.128269052
very-defensive,0.909976553
very-defensive,1.01354519
very-defensive,2.123458714
very-defensive,1.728237922
very-defensive,1.755405148
very-defensive,1.121156703
very-defensive,3.146942085
very-defensive,1.117264262
very-defensive,2.358367101
very-defensive,2.597071513
very-defensive,1.628823829
very-defensive,1.61969083
very-defensive,0.723512939
very-defensive,3.288369161
very-defensive,1.551449477
very-defensive,1.916664831
very-defensive,3.218514797
very-defensive,1.009139542
very-defensive,1.307494347
very-defensive,2.075674386
very-defensive,2.128295108
very-defensive,1.326985968
very-defensive,2.572346461
very-defensive,0.883122226
very-defensive,0.984168009
very-defensive,1.972158383
very-defensive,-0.32172117
very-defensive,2.064066256
very-defensive,1.364260641
very-defensive,2.815237244
very-defensive,2.722459224
very-defensive,0.362948251
very-defensive,1.150851624
very-defensive,2.300479194
very-defensive,1.112253137
very-defensive,1.572947906
very-defensive,1.164086733
very-defensive,1.214300801
very-defensive,1.235891249
very-defensive,1.163950075
very-defensive,2.095835477
very-defensive,1.43836802
very-defensive,2.912003367
very-defensive,2.149331311
very-defensive,1.376079566
very-defensive,1.232707171
very-defensive,2.825828856
very-defensive,1.752091516
very-defensive,0.257800481
very-defensive,1.084409374
very-defensive,2.077189036
very-defensive,1.447052101
very-defensive,2.156379372
very-defensive,2.602045289
very-defensive,1.500221101
very-defensive,0.524972892
very-defensive,2.295254088
very-defensive,1.298178917
very-defensive,2.01745651
very-defensive,1.638383861
very-defensive,3.286605605
very-defensive,2.657900546
very-defensive,1.78511174
very-defensive,1.283837958
very-defensive,2.669700299
very-defensive,2.108779753
very-defensive,1.716134046
very-defensive,0.894324127
very-defensive,2.883751006
very-defensive,1.006586955
very-defensive,2.67773931
very-defensive,0.303745321
very-defensive,2.856379836
very-defensive,1.467535167
defensive,3.750303024
defensive,7.329924899
defensive,3.791189048
defensive,3.617607824
defensive,4.324247937
defensive,2.877595145
defensive,4.187987695
defensive,4.83581297
defensive,7.82098221
defensive,-0.30657286
defensive,5.55633171
defensive,4.426958687
defensive,4.564857726
defensive,5.682309082
defensive,5.217232225
defensive,5.163195995
defensive,5.513615889
defensive,3.588283872
defensive,8.514180772
defensive,5.021614137
defensive,4.116126091
defensive,8.593620592
defensive,5.562984709
defensive,8.288593288
defensive,3.031784626
defensive,3.908932386
defensive,3.039262712
defensive,7.105908923
defensive,3.236145398
defensive,3.183125632
defensive,3.563145674
defensive,3.827597704
defensive,3.178253334
defensive,5.746367551
defensive,3.812216422
defensive,1.602426736
defensive,6.014593945
defensive,11.90920882
defensive,4.429319349
defensive,5.33840158
defensive,7.785350696
defensive,3.496587518
defensive,6.32051022
defensive,1.279097431
defensive,3.505372878
defensive,8.763411767
defensive,6.720708446
defensive,4.548303798
defensive,12.01130382
defensive,3.093935108
defensive,2.679241688
defensive,5.98510365
defensive,6.608998511
defensive,5.400321767
defensive,7.053928789
defensive,0.535478308
defensive,3.393568056
defensive,9.60221863
defensive,4.749294237
defensive,6.577435252
defensive,5.118710294
defensive,4.498774588
defensive,9.764939822
defensive,5.320245506
defensive,1.969694492
defensive,3.428147819
defensive,10.37960705
defensive,2.259463763
defensive,9.879714888
defensive,3.151669184
defensive,3.379788176
defensive,5.687120985
defensive,3.662068096
defensive,2.392477175
defensive,6.947601545
defensive,5.496532691
defensive,8.507307877
defensive,6.23254244
defensive,3.390469446
defensive,9.200235567
defensive,4.472000688
defensive,2.739060416
defensive,7.781668861
defensive,5.095704639
defensive,3.150133548
defensive,5.075867413
defensive,4.784187776
defensive,4.648906031
defensive,4.689649301
defensive,2.667127016
defensive,2.743956182
defensive,6.331358
defensive,6.157778824
defensive,2.416299991
defensive,2.242156094
defensive,3.877515688
defensive,9.303142648
defensive,4.848044568
defensive,5.909233192
defensive,3.090432661
defensive,7.201835906
defensive,1.899763202
defensive,7.311294949
defensive,1.238456792
defensive,4.02789336
defensive,6.15175076
defensive,10.35829944
defensive,5.892660949
defensive,10.94742765
defensive,6.12723742
defensive,4.911426784
defensive,2.737737316
defensive,2.674790062
defensive,6.221745948
defensive,-1.063388155
defensive,9.498103677
defensive,3.584571239
defensive,9.589007363
defensive,8.165917425
defensive,6.52947984
defensive,4.73258444
defensive,0.918452631
defensive,5.475302541
defensive,6.065966833
defensive,5.029738376
defensive,4.429182278
defensive,5.902459661
defensive,8.966554666
defensive,7.268926803
defensive,5.330468711
defensive,2.786917306
defensive,5.655212203
defensive,1.197616046
defensive,1.434473363
defensive,3.239079458
defensive,3.66988041
defensive,5.456419097
defensive,3.081299715
defensive,7.617378581
defensive,5.357233177
defensive,4.136359357
defensive,5.612743994
defensive,7.63955164
defensive,9.574870442
defensive,3.157057645
defensive,5.259926602
defensive,3.036993053
defensive,5.518951599
defensive,1.851999597
defensive,4.464569435
defensive,6.347554446
defensive,1.697668441
defensive,8.381978245
defensive,2.743270275
defensive,6.498983924
defensive,0.773034516
defensive,5.838189851
defensive,6.932182403
defensive,3.8475301
defensive,3.315975515
defensive,5.830788661
defensive,5.005670919
defensive,5.86813832
defensive,-0.287081219
defensive,5.474881646
defensive,4.783868207
defensive,0.579374203
defensive,4.092029472
defensive,8.687078728
defensive,1.864506299
defensive,0.567163506
defensive,8.463619143
defensive,3.943882881
defensive,9.933684673
defensive,2.807582506
defensive,3.145235213
defensive,4.75875515
defensive,5.748679271
defensive,6.640099721
defensive,8.689643786
defensive,2.811930665
defensive,1.243579464
defensive,8.558608459
defensive,3.599949258
defensive,11.80598511
defensive,2.34733444
defensive,9.179366099
defensive,0.923253978
defensive,2.588793651
defensive,7.667631286
defensive,7.692451293
defensive,3.714755277
defensive,6.80311916
defensive,4.415607427
defensive,4.434784499
defensive,5.733434668
defensive,1.993122414
defensive,3.858296011
defensive,3.651748587
defensive,2.926703474
defensive,4.039246103
